"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Severe",59.9999999991269,"2009-07-29 16:15:00","2009-07-29 17:15:00",39.60186,39.60197,7.546
"Severe",74.9999999989086,"2009-08-19 05:45:00","2009-08-19 07:00:00",39.65819,39.65833,7.595
"Severe",74.9999999989086,"2009-08-19 09:00:00","2009-08-19 10:15:00",39.65856,39.6587,7.60333333333333
"Severe",135.00000000177,"2009-08-19 15:45:00","2009-08-19 18:00:00",39.65933,39.65959,7.589
"Severe",89.9999999986903,"2009-08-20 11:00:00","2009-08-20 12:30:00",39.66153,39.6617,7.59142857142857
"Severe",120.000000001988,"2009-08-21 11:30:00","2009-08-21 13:30:00",39.66433,39.66455,7.58111111111111
"Severe",149.999999997817,"2009-08-23 12:00:00","2009-08-23 14:30:00",39.66986,39.67015,7.57909090909091
"Severe",360.000000002231,"2009-08-24 09:30:00","2009-08-24 15:30:00",39.67232,39.673,7.5656
"Severe",299.999999999369,"2009-08-25 11:45:00","2009-08-25 16:45:00",39.67531,39.67588,7.56857142857143
"Severe",165.000000001334,"2009-08-31 15:15:00","2009-08-31 18:00:00",39.69215,39.69247,7.58416666666667
"Severe",345.000000002449,"2009-09-01 01:30:00","2009-09-01 07:15:00",39.69332,39.69398,7.55333333333333
"Severe",210.000000000679,"2009-09-01 15:00:00","2009-09-01 18:30:00",39.69486,39.69526,7.546
"Severe",374.999999998278,"2009-09-02 03:00:00","2009-09-02 09:15:00",39.69623,39.69695,7.585
"Severe",195.000000000897,"2009-09-02 15:30:00","2009-09-02 18:45:00",39.69766,39.69803,7.59714285714286
"Severe",165.000000001334,"2009-12-23 06:00:00","2009-12-23 08:45:00",40.00342,40.00374,7.60333333333333
"Severe",284.999999999587,"2010-07-07 14:00:00","2010-07-07 18:45:00",40.54132,40.54187,7.5375
"Severe",119.999999998254,"2010-07-07 23:45:00","2010-07-08 01:45:00",40.54244,40.54267,7.59
"Severe",105.000000002207,"2010-07-14 11:30:00","2010-07-14 13:15:00",40.56022,40.56042,7.58
"Severe",240.000000000242,"2010-07-15 10:15:00","2010-07-15 14:15:00",40.56281,40.56327,7.59411764705882
"Severe",285.000000003322,"2010-07-16 10:00:00","2010-07-16 14:45:00",40.56553,40.56607,7.578
"Severe",389.999999998059,"2010-07-17 09:00:00","2010-07-17 15:30:00",40.56815,40.56889,7.56481481481481
"Severe",74.999999995174,"2010-07-17 20:45:00","2010-07-17 22:00:00",40.56949,40.56963,7.59166666666667
"Severe",359.999999998496,"2010-07-18 10:15:00","2010-07-18 16:15:00",40.57103,40.57172,7.538
"Severe",344.999999998714,"2010-07-18 21:15:00","2010-07-19 03:00:00",40.57229,40.57295,7.5725
"Severe",330.000000002667,"2010-07-19 11:30:00","2010-07-19 17:00:00",40.57392,40.57454,7.52391304347826
"Severe",89.9999999986903,"2010-07-20 02:00:00","2010-07-20 03:30:00",40.57557,40.57574,7.58857142857143
"Severe",269.999999999806,"2010-07-20 13:00:00","2010-07-20 17:30:00",40.57683,40.57734,7.56842105263158
"Severe",299.999999999369,"2010-07-20 23:45:00","2010-07-21 04:45:00",40.57805,40.57862,7.57666666666667
"Severe",269.999999999806,"2010-07-21 14:00:00","2010-07-21 18:30:00",40.57968,40.58019,7.54052631578947
"Severe",330.000000002667,"2010-07-22 00:15:00","2010-07-22 05:45:00",40.58085,40.58148,7.57695652173913
"Severe",135.00000000177,"2010-07-22 15:00:00","2010-07-22 17:15:00",40.58253,40.58279,7.585
"Severe",255.000000000024,"2010-08-25 07:00:00","2010-08-25 11:15:00",40.67477,40.67526,7.565
"Severe",180.000000001115,"2010-08-25 16:45:00","2010-08-25 19:45:00",40.67588,40.67623,7.56692307692308
"Severe",465.000000000703,"2010-08-26 05:45:00","2010-08-26 13:30:00",40.67737,40.67825,7.5578125
"Severe",255.000000000024,"2010-08-26 17:15:00","2010-08-26 21:30:00",40.67868,40.67917,7.56444444444444
"Severe",495.000000000266,"2010-08-27 05:45:00","2010-08-27 14:00:00",40.68011,40.68105,7.58764705882353
"Severe",59.9999999991269,"2010-08-27 17:45:00","2010-08-27 18:45:00",40.68148,40.68159,7.598
"Severe",360.000000002231,"2010-08-28 08:45:00","2010-08-28 14:45:00",40.68319,40.68388,7.574
"Severe",495.000000000266,"2010-08-29 07:15:00","2010-08-29 15:30:00",40.68576,40.6867,7.54294117647059
"Severe",240.000000000242,"2010-08-29 18:15:00","2010-08-29 22:15:00",40.68701,40.68747,7.56529411764706
"Severe",585.000000002691,"2010-08-30 08:15:00","2010-08-30 18:00:00",40.68861,40.68973,7.56875
"Severe",59.9999999991269,"2010-08-30 19:30:00","2010-08-30 20:30:00",40.6899,40.69001,7.594
"Severe",135.00000000177,"2010-08-31 13:30:00","2010-08-31 15:45:00",40.69195,40.69221,7.587
"Severe",284.999999999587,"2010-12-15 20:45:00","2010-12-16 01:30:00",40.98319,40.98373,7.5115
"Severe",210.000000000679,"2010-12-16 07:30:00","2010-12-16 11:00:00",40.98442,40.98482,7.572
"Severe",329.999999998932,"2010-12-16 21:00:00","2010-12-17 02:30:00",40.98596,40.98659,7.4825
"Severe",240.000000000242,"2010-12-30 22:00:00","2010-12-31 02:00:00",41.02443,41.02489,7.47764705882353
"Severe",210.000000000679,"2011-01-17 10:30:00","2011-01-17 14:00:00",41.07243,41.07283,7.51266666666667
"Severe",554.999999999393,"2011-01-17 20:00:00","2011-01-18 05:15:00",41.07352,41.07457,7.16894736842105
"Severe",210.000000000679,"2011-01-18 11:15:00","2011-01-18 14:45:00",41.07526,41.07566,7.34333333333333
"Severe",375.000000002012,"2011-01-18 22:45:00","2011-01-19 05:00:00",41.07657,41.07728,7.43884615384615
"Severe",210.000000000679,"2011-01-20 01:45:00","2011-01-20 05:15:00",41.07965,41.08005,7.388
"Severe",105.000000002207,"2011-01-21 03:30:00","2011-01-21 05:15:00",41.08259,41.08279,7.5375
"Severe",60.0000000028615,"2011-06-23 12:31:00","2011-06-23 13:31:00",41.5028,41.50291,7.582
"Severe",269.999999999806,"2011-06-26 14:16:00","2011-06-26 18:46:00",41.51122,41.51173,7.58578947368421
"Severe",360.000000002231,"2011-06-27 00:01:00","2011-06-27 06:01:00",41.51233,41.51302,7.5772
"Severe",75.0000000026432,"2011-07-05 10:01:00","2011-07-05 11:16:00",41.53539,41.53553,7.595
"Severe",450.000000000921,"2011-07-06 08:01:00","2011-07-06 15:31:00",41.5379,41.53876,7.56838709677419
"Severe",494.000000003268,"2011-07-07 08:46:00","2011-07-07 17:00:00",41.54073,41.54167,7.53823529411765
"Severe",479.99999999675,"2011-07-07 18:30:00","2011-07-08 02:30:00",41.54184,41.54275,7.49787878787879
"Severe",465.000000000703,"2011-07-08 09:15:00","2011-07-08 17:00:00",41.54352,41.54441,7.49375
"Severe",480.000000000484,"2011-07-08 18:45:00","2011-07-09 02:45:00",41.54461,41.54552,7.47424242424242
"Severe",375.000000002012,"2011-07-09 10:45:00","2011-07-09 17:00:00",41.54643,41.54715,7.52346153846154
"Severe",405.000000001576,"2011-07-09 21:00:00","2011-07-10 03:45:00",41.5476,41.54837,7.50071428571429
"Severe",435.000000001139,"2011-07-10 12:00:00","2011-07-10 19:15:00",41.54932,41.55014,7.50966666666667
"Severe",390.000000001794,"2011-07-10 22:45:00","2011-07-11 05:15:00",41.55054,41.55128,7.54148148148148
"Severe",345.000000002449,"2011-07-11 13:30:00","2011-07-11 19:15:00",41.55223,41.55288,7.56125
"Severe",75.0000000026432,"2011-07-12","2011-07-12 01:15:00",41.55342,41.55357,7.61166666666667
"Severe",134.999999998035,"2011-07-12 15:15:00","2011-07-12 17:30:00",41.55517,41.55542,7.582
"Severe",60.0000000028615,"2011-07-23 22:00:00","2011-07-23 23:00:00",41.58607,41.58619,7.612
"Severe",104.999999998472,"2011-07-24 00:30:00","2011-07-24 02:15:00",41.58636,41.58656,7.615
"Severe",224.999999996726,"2011-07-24 13:00:00","2011-07-24 16:45:00",41.58779,41.58821,7.56125
"Severe",344.999999998714,"2011-07-24 22:15:00","2011-07-25 04:00:00",41.58884,41.5895,7.52375
"Severe",89.9999999986903,"2011-07-25 14:30:00","2011-07-25 16:00:00",41.5907,41.59087,7.59571428571429
"Severe",119.999999998254,"2011-07-26 02:00:00","2011-07-26 04:00:00",41.59201,41.59224,7.59666666666667
"Severe",134.999999998035,"2011-07-26 15:45:00","2011-07-26 18:00:00",41.59358,41.59384,7.609
"Severe",240.000000000242,"2011-07-27 02:00:00","2011-07-27 06:00:00",41.59475,41.59521,7.57529411764706
"Severe",269.999999999806,"2011-07-27 14:45:00","2011-07-27 19:15:00",41.5962,41.59672,7.59526315789474
"Severe",344.999999998714,"2011-07-28 01:15:00","2011-07-28 07:00:00",41.5974,41.59806,7.56083333333333
"Severe",314.999999999151,"2011-07-28 15:15:00","2011-07-28 20:30:00",41.599,41.5996,7.56409090909091
"Severe",390.000000001794,"2011-07-29 01:45:00","2011-07-29 08:15:00",41.6002,41.60094,7.55777777777778
"Severe",284.999999999587,"2011-07-29 15:45:00","2011-07-29 20:30:00",41.6018,41.60234,7.5595
"Severe",615.000000002254,"2011-07-30 02:15:00","2011-07-30 12:30:00",41.603,41.60417,7.53738095238095
"Severe",344.999999998714,"2011-07-30 16:00:00","2011-07-30 21:45:00",41.60457,41.60522,7.52875
"Severe",705.000000000945,"2011-07-31 03:00:00","2011-07-31 14:45:00",41.60582,41.60716,7.5075
"Severe",314.999999999151,"2011-07-31 16:15:00","2011-07-31 21:30:00",41.60733,41.60793,7.52045454545455
"Severe",1064.99999999944,"2011-08-01 03:45:00","2011-08-01 21:30:00",41.60865,41.61067,7.53319444444444
"Severe",1079.99999999922,"2011-08-02 04:45:00","2011-08-02 22:45:00",41.6115,41.61356,7.49767123287671
"Severe",1064.99999999944,"2011-08-03 04:45:00","2011-08-03 22:30:00",41.61424,41.61627,7.52253521126761
"Severe",914.999999997889,"2011-08-04 05:45:00","2011-08-04 21:00:00",41.61709,41.61884,7.53387096774194
"Severe",539.999999999611,"2011-08-05 08:30:00","2011-08-05 17:30:00",41.62015,41.62118,7.53189189189189
"Severe",75.0000000026432,"2011-08-05 19:00:00","2011-08-05 20:15:00",41.62135,41.62149,7.57333333333333
"Severe",435.000000001139,"2011-08-06 10:15:00","2011-08-06 17:30:00",41.62309,41.62392,7.571
"Severe",75.0000000026432,"2011-08-06 20:15:00","2011-08-06 21:30:00",41.62423,41.62437,7.59333333333333
"Severe",390.000000001794,"2011-08-07 11:15:00","2011-08-07 17:45:00",41.62594,41.62668,7.54222222222222
"Severe",149.999999997817,"2011-08-07 21:30:00","2011-08-08",41.62711,41.6274,7.58
"Severe",255.000000000024,"2011-08-08 12:30:00","2011-08-08 16:45:00",41.62882,41.62931,7.58944444444444
"Severe",210.000000000679,"2011-08-12 16:00:00","2011-08-12 19:30:00",41.64018,41.64058,7.592
"Severe",74.9999999989086,"2011-08-29 11:16:00","2011-08-29 12:31:00",41.68622,41.68636,7.595
"Severe",59.9999999991269,"2011-08-31 13:16:00","2011-08-31 14:16:00",41.69193,41.69204,7.584
"Severe",345.000000002449,"2011-09-03 10:46:00","2011-09-03 16:31:00",41.69986,41.70052,7.55708333333333
"Severe",314.999999999151,"2011-09-03 20:01:00","2011-09-04 01:16:00",41.70092,41.70151,7.58818181818182
"Severe",419.999999997623,"2011-09-04 09:46:00","2011-09-04 16:46:00",41.70248,41.70328,7.53655172413793
"Severe",299.999999999369,"2011-09-04 20:01:00","2011-09-05 01:01:00",41.70365,41.70423,7.58952380952381
"Severe",269.999999999806,"2011-09-07 14:31:00","2011-09-07 19:01:00",41.71125,41.71176,7.57842105263158
"Severe",284.999999999587,"2011-09-08 01:31:00","2011-09-08 06:16:00",41.7125,41.71304,7.584
"Severe",299.999999999369,"2011-09-08 14:31:00","2011-09-08 19:31:00",41.71399,41.71456,7.57476190476191
"Severe",269.999999999806,"2011-09-09 03:31:00","2011-09-09 08:01:00",41.71547,41.71598,7.59052631578947
"Severe",179.999999997381,"2011-09-09 16:16:00","2011-09-09 19:16:00",41.71693,41.71727,7.59846153846154
"Severe",89.9999999986903,"2011-09-10 17:46:00","2011-09-10 19:16:00",41.71984,41.72001,7.59
"Severe",299.999999999369,"2011-09-11 06:01:00","2011-09-11 11:01:00",41.72123,41.72181,7.57714285714286
"Severe",345.000000002449,"2011-09-11 16:01:00","2011-09-11 21:46:00",41.72238,41.72303,7.53375
"Severe",255.000000000024,"2011-09-12 09:16:00","2011-09-12 13:31:00",41.72435,41.72483,7.58066666666667
"Severe",405.000000001576,"2011-12-31 03:16:00","2011-12-31 10:01:00",42.02503,42.0258,7.36285714285714
"Severe",435.000000001139,"2011-12-31 16:31:00","2011-12-31 23:46:00",42.02654,42.02737,7.35766666666667
"Severe",435.000000001139,"2012-01-01 02:46:00","2012-01-01 10:01:00",42.02771,42.02854,7.29966666666667
"Severe",329.999999998932,"2012-01-01 18:16:00","2012-01-01 23:46:00",42.02948,42.03011,7.4304347826087
"Severe",269.999999999806,"2012-01-02 05:31:00","2012-01-02 10:01:00",42.03077,42.03128,7.47631578947368
"Severe",119.999999998254,"2012-01-02 22:31:00","2012-01-03 00:31:00",42.03271,42.03294,7.58666666666667
"Severe",165.000000001334,"2012-01-03 22:16:00","2012-01-04 01:01:00",42.03542,42.03573,7.52833333333333
"Severe",344.999999998714,"2012-01-19 20:31:00","2012-01-20 02:16:00",42.07905,42.07971,7.25208333333333
"Severe",300.000000003104,"2012-01-20 04:01:00","2012-01-20 09:01:00",42.07991,42.08048,7.32333333333333
"Severe",374.999999998278,"2012-01-20 19:31:00","2012-01-21 01:46:00",42.08168,42.08239,7.12
"Severe",315.000000002885,"2012-01-21 10:01:00","2012-01-21 15:16:00",42.08334,42.08393,7.27272727272727
"Severe",480.000000000484,"2012-01-21 21:01:00","2012-01-22 05:01:00",42.08459,42.0855,7.27625
"Severe",225.00000000046,"2012-01-22 11:46:00","2012-01-22 15:31:00",42.08627,42.0867,7.409375
"Severe",269.999999999806,"2012-01-23 00:31:00","2012-01-23 05:01:00",42.08773,42.08824,7.39684210526316
"Severe",135.00000000177,"2012-01-23 14:01:00","2012-01-23 16:16:00",42.08927,42.08953,7.514
"Severe",149.999999997817,"2012-01-24 03:01:00","2012-01-24 05:31:00",42.09076,42.09104,7.42
"Severe",150.000000001552,"2012-01-26 03:46:00","2012-01-26 06:16:00",42.09632,42.09661,7.52
"Severe",104.999999998472,"2012-01-26 16:46:00","2012-01-26 18:31:00",42.0978,42.098,7.58125
"Severe",209.999999996944,"2012-01-27 03:46:00","2012-01-27 07:16:00",42.09906,42.09946,7.45733333333333
"Severe",105.000000002207,"2012-01-27 17:46:00","2012-01-27 19:31:00",42.10066,42.10086,7.57875
"Severe",165.000000001334,"2012-01-28 05:01:00","2012-01-28 07:46:00",42.10194,42.10226,7.52333333333333
"Severe",179.999999997381,"2012-01-31 20:01:00","2012-01-31 23:01:00",42.11187,42.11222,7.56538461538462
"Severe",180.000000001115,"2012-02-01 21:01:00","2012-02-02 00:01:00",42.11473,42.11507,7.50166666666667
"Severe",134.999999998035,"2012-03-02 22:31:00","2012-03-03 00:46:00",42.19709,42.19735,7.623
"Severe",390.000000001794,"2012-03-16 17:31:00","2012-03-17 00:01:00",42.23488,42.23562,7.48037037037037
"Severe",314.999999999151,"2012-03-17 19:46:00","2012-03-18 01:01:00",42.23787,42.23847,7.42727272727273
"Severe",240.000000000242,"2012-03-18 21:46:00","2012-03-19 01:46:00",42.24084,42.2413,7.51705882352941
"Severe",359.999999998496,"2012-03-31 17:31:00","2012-03-31 23:31:00",42.27597,42.27666,7.4796
"Severe",269.999999999806,"2012-04-01 06:01:00","2012-04-01 10:31:00",42.2774,42.27791,7.58368421052632
"Severe",494.999999996531,"2012-04-01 16:31:00","2012-04-02 00:46:00",42.2786,42.27954,7.34852941176471
"Severe",284.999999999587,"2012-04-02 07:31:00","2012-04-02 12:16:00",42.28031,42.28085,7.47
"Severe",434.999999997405,"2012-04-02 18:01:00","2012-04-03 01:16:00",42.28151,42.28234,7.44133333333333
"Severe",120.000000001988,"2012-04-03 23:01:00","2012-04-04 01:01:00",42.28482,42.28505,7.52555555555556
"Severe",194.999999997162,"2012-06-15 15:16:00","2012-06-15 18:31:00",42.48393,42.48431,7.58
"Severe",74.999999995174,"2012-07-11 13:31:00","2012-07-11 14:46:00",42.55497,42.55511,7.58333333333333
"Severe",150.000000001552,"2012-07-12 13:31:00","2012-07-12 16:01:00",42.55771,42.55799,7.59545454545455
"Severe",389.999999998059,"2012-07-12 22:16:00","2012-07-13 04:46:00",42.55871,42.55945,7.5962962962963
"Severe",269.999999999806,"2012-07-13 13:46:00","2012-07-13 18:16:00",42.56048,42.56099,7.56263157894737
"Severe",149.999999997817,"2012-08-12 15:46:00","2012-08-12 18:16:00",42.6429,42.64318,7.57181818181818
"Severe",329.999999998932,"2012-08-13 00:01:00","2012-08-13 05:31:00",42.64384,42.64447,7.56608695652174
"Severe",75.0000000026432,"2012-08-14 04:46:00","2012-08-14 06:01:00",42.64712,42.64726,7.59333333333333
"Severe",59.9999999991269,"2012-08-14 18:01:00","2012-08-14 19:01:00",42.64863,42.64875,7.6
"Severe",225.00000000046,"2012-08-15 03:16:00","2012-08-15 07:01:00",42.64969,42.65012,7.581875
"Severe",74.9999999989086,"2012-08-16 06:16:00","2012-08-16 07:31:00",42.65277,42.65291,7.60333333333333
"Severe",74.9999999989086,"2012-08-16 16:31:00","2012-08-16 17:46:00",42.65394,42.65408,7.605
"Severe",104.999999998472,"2012-09-04 13:01:00","2012-09-04 14:46:00",42.7056,42.7058,7.58875
"Severe",119.999999998254,"2012-09-05 13:31:00","2012-09-05 15:31:00",42.70839,42.70862,7.58888888888889
"Severe",450.000000000921,"2012-09-06 09:16:00","2012-09-06 16:46:00",42.71065,42.7115,7.57354838709677
"Severe",345.000000002449,"2012-09-07 10:46:00","2012-09-07 16:31:00",42.71356,42.71421,7.58333333333333
"Severe",165.000000001334,"2012-09-18 12:01:00","2012-09-18 14:46:00",42.74384,42.74415,7.56583333333333
"Severe",89.9999999986903,"2012-10-04 14:01:00","2012-10-04 15:31:00",42.7879,42.78807,7.59571428571429
"Severe",269.999999999806,"2012-10-05 12:16:00","2012-10-05 16:46:00",42.79044,42.79096,7.58315789473684
"Severe",135.00000000177,"2012-11-03 04:01:00","2012-11-03 06:16:00",42.86895,42.86921,7.537
"Severe",120.000000001988,"2012-11-04 05:01:00","2012-11-04 07:01:00",42.87181,42.87203,7.58666666666667
"Severe",164.999999997599,"2012-11-05 06:01:00","2012-11-05 08:46:00",42.87466,42.87497,7.54583333333333
"Severe",120.000000001988,"2012-11-06 07:01:00","2012-11-06 09:01:00",42.87751,42.87774,7.55777777777778
"Severe",134.999999998035,"2012-11-20 20:31:00","2012-11-20 22:46:00",42.91741,42.91767,7.551
"Severe",434.999999997405,"2012-11-21 03:46:00","2012-11-21 11:01:00",42.91824,42.91907,7.33933333333333
"Severe",329.999999998932,"2012-11-21 19:01:00","2012-11-22 00:31:00",42.91998,42.92061,7.41347826086957
"Severe",435.000000001139,"2012-11-22 05:01:00","2012-11-22 12:16:00",42.92112,42.92195,7.27366666666667
"Severe",299.999999999369,"2012-11-22 20:31:00","2012-11-23 01:31:00",42.92289,42.92346,7.47238095238095
"Severe",314.999999999151,"2012-11-23 07:31:00","2012-11-23 12:46:00",42.92415,42.92475,7.47136363636364
"Severe",75.0000000026432,"2012-11-24 00:16:00","2012-11-24 01:31:00",42.92606,42.9262,7.58
"Severe",74.9999999989086,"2012-11-25 01:16:00","2012-11-25 02:31:00",42.92891,42.92905,7.58333333333333
"Severe",374.999999998278,"2012-12-06 03:46:00","2012-12-06 10:01:00",42.95933,42.96005,7.39153846153846
"Severe",165.000000001334,"2012-12-06 19:16:00","2012-12-06 22:01:00",42.9611,42.96142,7.56916666666667
"Severe",375.000000002012,"2012-12-07 04:31:00","2012-12-07 10:46:00",42.96216,42.96287,7.38461538461539
"Severe",255.000000003758,"2012-12-07 19:16:00","2012-12-07 23:31:00",42.96384,42.96433,7.51555555555556
"Severe",344.999999998714,"2012-12-08 05:46:00","2012-12-08 11:31:00",42.96504,42.9657,7.4225
"Severe",195.000000000897,"2012-12-08 21:46:00","2012-12-09 01:01:00",42.96687,42.96724,7.54285714285714
"Severe",240.000000000242,"2012-12-09 07:46:00","2012-12-09 11:46:00",42.96801,42.96847,7.57666666666667
"Severe",74.9999999989086,"2012-12-10 00:31:00","2012-12-10 01:46:00",42.96992,42.97006,7.58
"Severe",104.999999998472,"2012-12-19 07:01:00","2012-12-19 08:46:00",42.99532,42.99552,7.56625
"Severe",59.9999999991269,"2012-12-28 03:46:00","2012-12-28 04:46:00",43.01961,43.01972,7.58
"Severe",75.0000000026432,"2013-04-26 06:31:00","2013-04-26 07:46:00",43.34595,43.34609,7.6
"Severe",119.999999998254,"2013-06-05 15:16:00","2013-06-05 17:16:00",43.45654,43.45677,7.58666666666667
"Severe",89.9999999986903,"2013-06-06 15:46:00","2013-06-06 17:16:00",43.45933,43.45951,7.58
"Severe",344.999999998714,"2013-06-07 02:16:00","2013-06-07 08:01:00",43.46053,43.46119,7.58333333333333
"Severe",210.000000000679,"2013-06-07 15:46:00","2013-06-07 19:16:00",43.46207,43.46247,7.57
"Severe",195.000000000897,"2013-06-08 05:16:00","2013-06-08 08:31:00",43.46361,43.46399,7.59571428571429
"Severe",210.000000000679,"2013-06-08 16:46:00","2013-06-08 20:16:00",43.46493,43.46533,7.596
"Severe",330.000000002667,"2013-06-09 03:31:00","2013-06-09 09:01:00",43.46615,43.46678,7.58347826086957
"Severe",104.999999998472,"2013-06-09 17:16:00","2013-06-09 19:01:00",43.46772,43.46792,7.60375
"Severe",315.000000002885,"2013-06-10 17:31:00","2013-06-10 22:46:00",43.47049,43.47109,7.55636363636364
"Severe",465.000000000703,"2013-06-11 05:31:00","2013-06-11 13:16:00",43.47186,43.47275,7.5590625
"Severe",329.999999998932,"2013-06-11 18:01:00","2013-06-11 23:31:00",43.47329,43.47392,7.56739130434783
"Severe",495.000000000266,"2013-06-12 05:16:00","2013-06-12 13:31:00",43.47457,43.47552,7.57529411764706
"Severe",255.000000000024,"2013-06-12 18:31:00","2013-06-12 22:46:00",43.47609,43.47657,7.58888888888889
"Severe",195.000000000897,"2013-06-13 08:46:00","2013-06-13 12:01:00",43.47771,43.47808,7.58461538461538
"Severe",74.9999999989086,"2013-07-06 16:01:00","2013-07-06 17:16:00",43.54155,43.5417,7.60166666666667
"Severe",149.999999997817,"2013-07-07 05:31:00","2013-07-07 08:01:00",43.5431,43.54338,7.59090909090909
"Severe",225.00000000046,"2013-07-08 05:01:00","2013-07-08 08:46:00",43.54578,43.54621,7.585625
"Severe",255.000000000024,"2013-07-08 17:01:00","2013-07-08 21:16:00",43.54715,43.54763,7.59166666666667
"Severe",450.000000000921,"2013-07-09 05:16:00","2013-07-09 12:46:00",43.54855,43.5494,7.59096774193548
"Severe",314.999999999151,"2013-07-09 17:31:00","2013-07-09 22:46:00",43.54994,43.55054,7.56318181818182
"Severe",480.000000000484,"2013-07-10 05:46:00","2013-07-10 13:46:00",43.55134,43.55226,7.56969696969697
"Severe",299.999999999369,"2013-07-10 17:31:00","2013-07-10 22:31:00",43.55268,43.55326,7.57047619047619
"Severe",464.999999996968,"2013-07-11 06:01:00","2013-07-11 13:46:00",43.55411,43.555,7.5675
"Severe",345.000000002449,"2013-07-11 18:16:00","2013-07-12 00:01:00",43.55551,43.55617,7.55833333333333
"Severe",464.999999996968,"2013-07-12 06:46:00","2013-07-12 14:31:00",43.55694,43.55782,7.5590625
"Severe",345.000000002449,"2013-07-12 19:01:00","2013-07-13 00:46:00",43.55834,43.55899,7.55916666666667
"Severe",405.000000001576,"2013-07-13 07:31:00","2013-07-13 14:16:00",43.55976,43.56053,7.56142857142857
"Severe",255.000000000024,"2013-07-13 19:31:00","2013-07-13 23:46:00",43.56113,43.56162,7.59
"Severe",314.999999999151,"2013-07-14 09:16:00","2013-07-14 14:31:00",43.5627,43.5633,7.58
"Severe",255.000000000024,"2013-07-15 10:31:00","2013-07-15 14:46:00",43.56558,43.56607,7.57
"Severe",75.0000000026432,"2013-07-16 01:01:00","2013-07-16 02:16:00",43.56724,43.56738,7.59333333333333
"Severe",284.999999999587,"2013-07-16 11:16:00","2013-07-16 16:01:00",43.56841,43.56895,7.5555
"Severe",180.000000001115,"2013-07-20 17:01:00","2013-07-20 20:01:00",43.58002,43.58037,7.59538461538462
"Severe",60.0000000028615,"2013-07-21 05:46:00","2013-07-21 06:46:00",43.58148,43.58159,7.598
"Severe",240.000000000242,"2013-07-21 16:01:00","2013-07-21 20:01:00",43.58265,43.58311,7.59705882352941
"Severe",59.9999999991269,"2013-07-28 12:46:00","2013-07-28 13:46:00",43.60146,43.60157,7.592
"Severe",390.000000001794,"2013-08-21 16:46:00","2013-08-21 23:16:00",43.66767,43.66841,7.56777777777778
"Severe",825.000000002933,"2013-08-22 05:46:00","2013-08-22 19:31:00",43.66915,43.67072,7.55094339622642
"Severe",120.000000001988,"2013-08-23 00:16:00","2013-08-23 02:16:00",43.67126,43.67149,7.57333333333333
"Severe",74.999999995174,"2013-08-23 03:46:00","2013-08-23 05:01:00",43.67166,43.67181,7.57833333333333
"Severe",360.000000002231,"2013-08-23 11:31:00","2013-08-23 17:31:00",43.67255,43.67323,7.5192
"Severe",104.999999998472,"2014-02-14 03:01:00","2014-02-14 04:46:00",44.15103,44.15123,7.53125
"Severe",104.999999998472,"2014-02-15 03:16:00","2014-02-15 05:01:00",44.1538,44.154,7.5525
"Severe",224.999999996726,"2014-03-08 19:31:00","2014-03-08 23:16:00",44.21319,44.21361,7.556875
"Severe",120.000000001988,"2014-03-10 20:31:00","2014-03-10 22:31:00",44.21878,44.21901,7.55777777777778
"Severe",179.999999997381,"2014-03-11 22:16:00","2014-03-12 01:16:00",44.22172,44.22206,7.59769230769231
"Severe",225.00000000046,"2014-07-08 13:16:00","2014-07-08 17:01:00",44.54672,44.54715,7.589375
"Severe",389.999999998059,"2014-07-09 00:01:00","2014-07-09 06:31:00",44.54795,44.54869,7.56222222222222
"Severe",314.999999999151,"2014-07-09 13:01:00","2014-07-09 18:16:00",44.54943,44.55003,7.57772727272727
"Severe",495.000000000266,"2014-07-10 00:46:00","2014-07-10 09:01:00",44.55077,44.55171,7.54705882352941
"Severe",284.999999999587,"2014-07-10 14:31:00","2014-07-10 19:16:00",44.55234,44.55288,7.534
"Severe",584.999999998956,"2014-07-11 01:46:00","2014-07-11 11:31:00",44.55363,44.55474,7.5475
"Severe",435.000000001139,"2014-07-11 13:46:00","2014-07-11 21:01:00",44.555,44.55582,7.54733333333333
"Severe",960.000000000969,"2014-07-12 02:31:00","2014-07-12 18:31:00",44.55645,44.55828,7.56107692307692
"Severe",374.999999998278,"2014-07-13 10:31:00","2014-07-13 16:46:00",44.5601,44.56082,7.54615384615385
"Severe",299.999999999369,"2014-07-14 12:31:00","2014-07-14 17:31:00",44.56307,44.56364,7.56714285714286
"Severe",389.999999998059,"2014-07-16 09:01:00","2014-07-16 15:31:00",44.56815,44.56889,7.55769230769231
"Severe",315.000000002885,"2014-07-16 18:16:00","2014-07-16 23:31:00",44.56921,44.56981,7.57409090909091
"Severe",480.000000004219,"2014-07-17 08:01:00","2014-07-17 16:01:00",44.57078,44.57169,7.5315625
"Severe",90.0000000024249,"2014-07-17 19:01:00","2014-07-17 20:31:00",44.57203,44.57221,7.58
"Severe",255.000000000024,"2014-07-18 10:31:00","2014-07-18 14:46:00",44.5738,44.57429,7.58166666666667
"Severe",285.000000003322,"2014-07-19 11:01:00","2014-07-19 15:46:00",44.5766,44.57714,7.579
