"type","durationMinutes","startTime","endTime","startNum","endNum","eventSalinity"
"Extreme",195.000000000897,"2009-09-30 17:30:00","2009-09-30 20:45:00",39.7746,39.77497,4.99571428571429
"Extreme",389.999999998059,"2009-10-02 16:15:00","2009-10-02 22:45:00",39.77994,39.78068,4.89444444444444
"Extreme",254.999999996289,"2011-01-18 00:30:00","2011-01-18 04:45:00",41.07403,41.07451,3.38777777777778
"Extreme",104.999999998472,"2012-01-01 07:46:00","2012-01-01 09:31:00",42.02828,42.02848,4.6225
"Extreme",134.999999998035,"2012-01-20 00:01:00","2012-01-20 02:16:00",42.07945,42.07971,3.137
"Extreme",75.0000000026432,"2012-01-20 07:46:00","2012-01-20 09:01:00",42.08034,42.08048,3.045
"Extreme",314.999999999151,"2012-01-20 20:31:00","2012-01-21 01:46:00",42.08179,42.08239,3.67611111111111
"Extreme",90.0000000024249,"2012-01-21 12:46:00","2012-01-21 14:16:00",42.08365,42.08382,4.62571428571429
"Extreme",150.000000001552,"2012-01-22 01:31:00","2012-01-22 04:01:00",42.0851,42.08539,4.36818181818182
"Extreme",299.999999999369,"2012-04-01 18:46:00","2012-04-01 23:46:00",42.27885,42.27943,4.19190476190476
"Extreme",105.000000002207,"2012-11-21 08:31:00","2012-11-21 10:16:00",42.91878,42.91898,4.92125
"Extreme",165.000000001334,"2012-11-22 09:01:00","2012-11-22 11:46:00",42.92158,42.92189,4.63
"Extreme",120.000000001988,"2014-12-22 03:01:00","2014-12-22 05:01:00",45.00308,45.00331,3.85444444444444
"Extreme",119.999999998254,"2014-12-23 03:31:00","2014-12-23 05:31:00",45.00588,45.00611,4.05222222222222
"Extreme",389.999999998059,"2015-12-19 04:16:00","2015-12-19 10:46:00",45.99501,45.99575,3.4437037037037
"Extreme",60.0000000028615,"2015-12-19 20:31:00","2015-12-19 21:31:00",45.99686,45.99698,5.198
"Extreme",105.000000002207,"2017-02-11 03:00:00","2017-02-11 04:45:00",47.14555,47.14575,4.54875
"Extreme",239.999999996508,"2020-12-22 05:46:00","2020-12-22 09:46:00",51.00888,51.00933,3.68882352941176
"Extreme",209.999999996944,"2020-12-22 19:16:00","2020-12-22 22:46:00",51.01042,51.01082,4.44266666666667
"Extreme",330.000000002667,"2020-12-23 05:31:00","2020-12-23 11:01:00",51.01159,51.01222,3.04304347826087
"Extreme",164.999999997599,"2020-12-23 20:46:00","2020-12-23 23:31:00",51.01333,51.01364,4.605
"Extreme",135.00000000177,"2021-01-14 03:46:00","2021-01-14 06:01:00",51.07166,51.07192,4.087
"Extreme",225.00000000046,"2023-12-07 08:00:00","2023-12-07 11:45:00",53.96804,53.96846,4.300625
"Extreme",284.999999999587,"2023-12-07 20:00:00","2023-12-08 00:45:00",53.96941,53.96995,3.989
"Extreme",255.000000000024,"2023-12-08 07:30:00","2023-12-08 11:45:00",53.97072,53.9712,4.01277777777778
"Extreme",75.0000000026432,"2023-12-08 22:15:00","2023-12-08 23:30:00",53.9724,53.97255,5.04333333333333
"Severe",1589.99999999927,"2009-09-29 08:15:00","2009-09-30 10:45:00",39.7708,39.77383,7.49299065420561
"Severe",74.9999999989086,"2009-09-30 14:45:00","2009-09-30 16:00:00",39.77429,39.77443,10.2616666666667
"Severe",195.000000000897,"2009-09-30 17:30:00","2009-09-30 20:45:00",39.7746,39.77497,4.99571428571429
"Severe",179.999999997381,"2009-09-30 22:30:00","2009-10-01 01:30:00",39.77517,39.77551,9.03384615384615
"Severe",705.000000000945,"2009-10-02 16:00:00","2009-10-03 03:45:00",39.77991,39.78125,6.253125
"Severe",210.000000000679,"2010-04-07 18:45:00","2010-04-07 22:15:00",40.29255,40.29295,9.10066666666667
"Severe",195.000000000897,"2010-12-15 06:45:00","2010-12-15 10:00:00",40.98159,40.98196,9.04214285714286
"Severe",375.000000002012,"2010-12-15 19:15:00","2010-12-16 01:30:00",40.98302,40.98373,8.00692307692308
"Severe",210.000000000679,"2010-12-16 07:30:00","2010-12-16 11:00:00",40.98442,40.98482,8.81666666666667
"Severe",344.999999998714,"2010-12-16 20:30:00","2010-12-17 02:15:00",40.9859,40.98656,8.5544
"Severe",119.999999998254,"2010-12-29 20:45:00","2010-12-29 22:45:00",41.02155,41.02178,8.55555555555556
"Severe",89.9999999986903,"2010-12-30 08:15:00","2010-12-30 09:45:00",41.02286,41.02303,9.64142857142857
"Severe",330.000000002667,"2010-12-30 20:30:00","2010-12-31 02:00:00",41.02426,41.02489,8.0395652173913
"Severe",255.000000000024,"2011-01-17 10:00:00","2011-01-17 14:15:00",41.07237,41.07286,7.61388888888889
"Severe",539.999999999611,"2011-01-17 20:00:00","2011-01-18 05:00:00",41.07352,41.07454,4.72297297297297
"Severe",195.000000000897,"2011-01-18 11:15:00","2011-01-18 14:30:00",41.07526,41.07563,6.86428571428571
"Severe",344.999999998714,"2011-01-18 22:45:00","2011-01-19 04:30:00",41.07657,41.07723,9.23791666666667
"Severe",165.000000001334,"2011-01-20 02:30:00","2011-01-20 05:15:00",41.07974,41.08005,8.565
"Severe",134.999999998035,"2011-03-03 01:30:00","2011-03-03 03:45:00",41.19469,41.19495,9.636
"Severe",74.9999999989086,"2011-03-04 03:00:00","2011-03-04 04:15:00",41.1976,41.19775,9.54666666666667
"Severe",405.000000001576,"2011-12-31 03:01:00","2011-12-31 09:46:00",42.025,42.02577,6.86321428571429
"Severe",360.000000002231,"2011-12-31 16:31:00","2011-12-31 22:31:00",42.02654,42.02723,7.4708
"Severe",375.000000002012,"2012-01-01 03:31:00","2012-01-01 09:46:00",42.0278,42.02851,5.61923076923077
"Severe",329.999999998932,"2012-01-01 18:01:00","2012-01-01 23:31:00",42.02945,42.03008,7.47434782608696
"Severe",255.000000000024,"2012-01-02 05:31:00","2012-01-02 09:46:00",42.03077,42.03125,8.66666666666667
"Severe",134.999999998035,"2012-01-19 10:31:00","2012-01-19 12:46:00",42.07791,42.07817,9.145
"Severe",344.999999998714,"2012-01-19 20:31:00","2012-01-20 02:16:00",42.07905,42.07971,5.88916666666667
"Severe",165.000000001334,"2012-01-20 06:16:00","2012-01-20 09:01:00",42.08017,42.08048,5.41083333333333
"Severe",374.999999998278,"2012-01-20 19:31:00","2012-01-21 01:46:00",42.08168,42.08239,4.47681818181818
"Severe",300.000000003104,"2012-01-21 10:01:00","2012-01-21 15:01:00",42.08334,42.08391,6.06571428571429
"Severe",465.000000000703,"2012-01-21 21:01:00","2012-01-22 04:46:00",42.08459,42.08548,6.46
"Severe",209.999999996944,"2012-01-22 12:01:00","2012-01-22 15:31:00",42.0863,42.0867,7.61266666666667
"Severe",164.999999997599,"2012-01-23 02:01:00","2012-01-23 04:46:00",42.0879,42.08822,7.9725
"Severe",74.9999999989086,"2012-01-24 03:46:00","2012-01-24 05:01:00",42.09084,42.09098,9.305
"Severe",105.000000002207,"2012-01-26 04:31:00","2012-01-26 06:16:00",42.09641,42.09661,9.3325
"Severe",149.999999997817,"2012-01-27 04:46:00","2012-01-27 07:16:00",42.09917,42.09946,8.85181818181818
"Severe",225.00000000046,"2012-03-02 21:01:00","2012-03-03 00:46:00",42.19692,42.19735,9.53533333333333
"Severe",119.999999998254,"2012-03-03 22:16:00","2012-03-04 00:16:00",42.1998,42.20003,9.76222222222222
"Severe",480.000000000484,"2012-03-16 16:16:00","2012-03-17 00:16:00",42.23473,42.23565,7.18121212121212
"Severe",89.9999999986903,"2012-03-17 08:01:00","2012-03-17 09:31:00",42.23653,42.2367,8.84857142857143
"Severe",435.000000001139,"2012-03-17 17:46:00","2012-03-18 01:01:00",42.23764,42.23847,7.41833333333333
"Severe",90.0000000024249,"2012-03-18 09:46:00","2012-03-18 11:16:00",42.23947,42.23964,9.64571428571429
"Severe",284.999999999587,"2012-03-18 21:01:00","2012-03-19 01:46:00",42.24076,42.2413,8.052
"Severe",225.00000000046,"2012-03-31 05:01:00","2012-03-31 08:46:00",42.27455,42.27497,9.080625
"Severe",524.999999996095,"2012-03-31 15:01:00","2012-03-31 23:46:00",42.27569,42.27669,6.95555555555556
"Severe",299.999999999369,"2012-04-01 06:01:00","2012-04-01 11:01:00",42.2774,42.27797,7.14
"Severe",554.999999999393,"2012-04-01 15:46:00","2012-04-02 01:01:00",42.27851,42.27957,5.35710526315789
"Severe",375.000000002012,"2012-04-02 06:31:00","2012-04-02 12:46:00",42.2802,42.28091,6.28115384615385
"Severe",434.999999997405,"2012-04-02 18:01:00","2012-04-03 01:16:00",42.28151,42.28234,5.95133333333333
"Severe",150.000000001552,"2012-04-03 10:16:00","2012-04-03 12:46:00",42.28336,42.28365,9
"Severe",194.999999997162,"2012-04-03 22:01:00","2012-04-04 01:16:00",42.28471,42.28508,8.65285714285714
"Severe",119.999999998254,"2012-11-20 20:16:00","2012-11-20 22:16:00",42.91738,42.91761,8.96111111111111
"Severe",434.999999997405,"2012-11-21 03:46:00","2012-11-21 11:01:00",42.91824,42.91907,6.52333333333333
"Severe",359.999999998496,"2012-11-21 18:31:00","2012-11-22 00:31:00",42.91992,42.92061,7.5368
"Severe",450.000000000921,"2012-11-22 04:46:00","2012-11-22 12:16:00",42.92109,42.92195,5.65354838709677
"Severe",344.999999998714,"2012-11-22 19:31:00","2012-11-23 01:16:00",42.92278,42.92343,7.68083333333333
"Severe",299.999999999369,"2012-11-23 07:16:00","2012-11-23 12:16:00",42.92412,42.92469,7.93952380952381
"Severe",419.999999997623,"2012-12-06 03:01:00","2012-12-06 10:01:00",42.95925,42.96005,6.93724137931035
"Severe",225.00000000046,"2012-12-06 18:16:00","2012-12-06 22:01:00",42.96099,42.96142,9.228125
"Severe",359.999999998496,"2012-12-07 04:16:00","2012-12-07 10:16:00",42.96213,42.96282,7.19
"Severe",164.999999997599,"2012-12-07 20:16:00","2012-12-07 23:01:00",42.96396,42.96427,9.25166666666667
"Severe",284.999999995853,"2012-12-08 06:46:00","2012-12-08 11:31:00",42.96516,42.9657,8.88722222222222
"Severe",104.999999998472,"2012-12-19 07:01:00","2012-12-19 08:46:00",42.99532,42.99552,9.65
"Severe",119.999999998254,"2014-02-14 02:46:00","2014-02-14 04:46:00",44.151,44.15123,9.27222222222222
"Severe",104.999999998472,"2014-02-15 03:16:00","2014-02-15 05:01:00",44.1538,44.154,9.72875
"Severe",134.999999998035,"2014-02-18 04:01:00","2014-02-18 06:16:00",44.1621,44.16236,9.277
"Severe",165.000000001334,"2014-02-20 04:16:00","2014-02-20 07:01:00",44.16761,44.16792,8.37666666666667
"Severe",180.000000001115,"2014-02-20 17:16:00","2014-02-20 20:16:00",44.16909,44.16944,9.30076923076923
"Severe",150.000000001552,"2014-02-21 05:01:00","2014-02-21 07:31:00",44.17044,44.17072,9.27
"Severe",134.999999998035,"2014-02-21 18:16:00","2014-02-21 20:31:00",44.17195,44.17221,9.858
"Severe",90.0000000024249,"2014-02-22 21:01:00","2014-02-22 22:31:00",44.175,44.17517,10.1214285714286
"Severe",210.000000000679,"2014-03-07 18:16:00","2014-03-07 21:46:00",44.2103,44.2107,9.636
"Severe",299.999999999369,"2014-03-08 18:16:00","2014-03-08 23:16:00",44.21304,44.21361,8.60095238095238
"Severe",195.000000000897,"2014-03-09 19:31:00","2014-03-09 22:46:00",44.21593,44.2163,8.86785714285714
"Severe",390.000000001794,"2014-03-10 18:31:00","2014-03-11 01:01:00",44.21855,44.21929,7.43037037037037
"Severe",165.000000001334,"2014-03-11 07:16:00","2014-03-11 10:01:00",44.22001,44.22032,10.3525
"Severe",404.999999997841,"2014-03-11 18:31:00","2014-03-12 01:16:00",44.22129,44.22206,7.72357142857143
"Severe",300.000000003104,"2014-12-22 00:46:00","2014-12-22 05:46:00",45.00283,45.0034,5.85571428571429
"Severe",255.000000003758,"2014-12-22 12:01:00","2014-12-22 16:16:00",45.00411,45.0046,6.31444444444444
"Severe",345.000000006183,"2014-12-23 00:01:00","2014-12-23 05:46:00",45.00548,45.00614,6.2925
"Severe",74.9999999989086,"2014-12-24 04:16:00","2014-12-24 05:31:00",45.00871,45.00885,9.54166666666667
"Severe",120.000000001988,"2014-12-25 04:31:00","2014-12-25 06:31:00",45.01147,45.0117,9.14333333333333
"Severe",240.000000003977,"2015-02-10 17:16:00","2015-02-10 21:16:00",45.1417,45.14215,8.61705882352941
"Severe",284.999999995853,"2015-02-11 03:31:00","2015-02-11 08:16:00",45.14287,45.14341,7.0295
"Severe",300.000000003104,"2015-02-11 16:31:00","2015-02-11 21:31:00",45.14435,45.14492,6.48047619047619
"Severe",180.000000001115,"2015-02-12 05:31:00","2015-02-12 08:31:00",45.14584,45.14618,7.91153846153846
"Severe",299.999999995634,"2015-02-12 17:46:00","2015-02-12 22:46:00",45.14723,45.1478,6.88952380952381
"Severe",284.999999995853,"2015-02-13 19:16:00","2015-02-14 00:01:00",45.15014,45.15069,9.023
"Severe",255.000000000024,"2015-12-10 00:01:00","2015-12-10 04:16:00",45.96986,45.97035,8.35111111111111
"Severe",300.000000003104,"2015-12-14 01:31:00","2015-12-14 06:31:00",45.981,45.98157,8.75380952380952
"Severe",359.999999998496,"2015-12-15 01:16:00","2015-12-15 07:16:00",45.98371,45.98439,8.9376
"Severe",344.999999998714,"2015-12-18 17:31:00","2015-12-18 23:16:00",45.99378,45.99444,7.29
"Severe",465.000000004437,"2015-12-19 03:16:00","2015-12-19 11:01:00",45.99489,45.99578,3.891875
"Severe",329.999999998932,"2015-12-19 18:31:00","2015-12-20 00:01:00",45.99663,45.99726,5.56695652173913
"Severe",314.999999999151,"2015-12-20 06:01:00","2015-12-20 11:16:00",45.99795,45.99855,5.67363636363636
"Severe",254.999999996289,"2015-12-20 20:31:00","2015-12-21 00:46:00",45.9996,46.00009,8.83444444444445
"Severe",135.00000000177,"2015-12-21 09:31:00","2015-12-21 11:46:00",46.00109,46.00134,9.931
"Severe",90.0000000024249,"2015-12-23 00:01:00","2015-12-23 01:31:00",46.00548,46.00565,9.20428571428571
"Severe",134.999999998035,"2015-12-24 01:01:00","2015-12-24 03:16:00",46.00834,46.00859,8.589
"Severe",254.999999996289,"2016-03-15 17:31:00","2016-03-15 21:46:00",46.23488,46.23536,9.43722222222222
"Severe",255.000000003758,"2016-03-16 17:16:00","2016-03-16 21:31:00",46.23759,46.23807,8.96222222222222
"Severe",314.999999999151,"2016-03-17 18:31:00","2016-03-17 23:46:00",46.24047,46.24107,9.25363636363636
"Severe",345.000000002449,"2016-11-25 21:46:00","2016-11-26 03:31:00",46.93399,46.93465,7.86583333333333
"Severe",314.999999999151,"2016-11-26 09:01:00","2016-11-26 14:16:00",46.93528,46.93588,5.95545454545455
"Severe",330.000000002667,"2016-11-26 22:01:00","2016-11-27 03:31:00",46.93676,46.93739,6.63739130434783
"Severe",165.000000001334,"2016-11-27 11:31:00","2016-11-27 14:16:00",46.9383,46.93861,9.21833333333333
"Severe",74.9999999989086,"2016-11-28 02:01:00","2016-11-28 03:16:00",46.93996,46.9401,9.38
"Severe",134.999999998035,"2016-11-29 02:01:00","2016-11-29 04:16:00",46.9427,46.94295,9.08
"Severe",359.999999998496,"2017-02-06 20:15:00","2017-02-07 02:15:00",47.13382,47.1345,8.60608695652174
"Severe",210.000000000679,"2017-02-07 08:30:00","2017-02-07 12:00:00",47.13522,47.13562,8.742
"Severe",360.000000002231,"2017-02-07 20:45:00","2017-02-08 02:45:00",47.13662,47.1373,7.8764
"Severe",105.000000002207,"2017-02-10 02:00:00","2017-02-10 03:45:00",47.14269,47.14289,9.01125
"Severe",90.0000000024249,"2017-02-10 13:45:00","2017-02-10 15:15:00",47.14404,47.14421,8.72285714285714
"Severe",299.999999999369,"2017-02-11 00:15:00","2017-02-11 05:15:00",47.14523,47.1458,6.45952380952381
"Severe",164.999999997599,"2017-02-11 13:45:00","2017-02-11 16:30:00",47.14678,47.14709,8.6625
"Severe",165.000000005068,"2017-02-12 02:45:00","2017-02-12 05:30:00",47.14826,47.14857,7.84833333333333
"Severe",209.999999996944,"2017-02-18 17:46:00","2017-02-18 21:16:00",47.16641,47.16681,9.226
"Severe",210.000000000679,"2017-02-19 20:01:00","2017-02-19 23:31:00",47.16941,47.16981,9.25133333333333
"Severe",269.999999999806,"2017-02-20 20:01:00","2017-02-21 00:31:00",47.17215,47.17266,9.04947368421053
"Severe",360.000000002231,"2017-02-21 19:31:00","2017-02-22 01:31:00",47.17483,47.17552,8.1192
"Severe",375.000000002012,"2017-02-22 20:31:00","2017-02-23 02:46:00",47.17768,47.1784,8.44692307692308
"Severe",209.999999996944,"2017-02-23 23:31:00","2017-02-24 03:01:00",47.18077,47.18117,9.60333333333333
"Severe",165.000000001334,"2017-03-11 01:01:00","2017-03-11 03:46:00",47.22203,47.22235,8.30583333333333
"Severe",60.0000000028615,"2017-03-12 03:01:00","2017-03-12 04:01:00",47.225,47.22512,9.262
"Severe",225.00000000046,"2017-03-16 14:46:00","2017-03-16 18:31:00",47.2373,47.23773,8.131875
"Severe",225.00000000046,"2017-03-17 02:01:00","2017-03-17 05:46:00",47.23859,47.23901,7.84375
"Severe",269.999999999806,"2017-03-17 14:31:00","2017-03-17 19:01:00",47.24001,47.24053,8.21631578947368
"Severe",255.000000000024,"2017-03-19 15:31:00","2017-03-19 19:46:00",47.24561,47.24609,8.27333333333333
"Severe",225.00000000046,"2017-03-20 16:46:00","2017-03-20 20:31:00",47.24849,47.24892,8.53125
"Severe",149.999999997817,"2018-01-26 22:16:00","2018-01-27 00:46:00",48.10391,48.1042,9.41
"Severe",59.9999999991269,"2018-04-09 20:31:00","2018-04-09 21:31:00",48.30371,48.30383,10.366
"Severe",255.000000000024,"2019-04-09 14:31:00","2019-04-09 18:46:00",49.30303,49.30351,8.82833333333333
"Severe",270.00000000354,"2019-04-10 14:46:00","2019-04-10 19:16:00",49.3058,49.30631,8.98421052631579
"Severe",255.000000000024,"2019-04-11 16:16:00","2019-04-11 20:31:00",49.30871,49.30919,8.89444444444444
"Severe",419.999999993888,"2019-04-12 14:46:00","2019-04-12 21:46:00",49.31127,49.31207,7.77620689655172
"Severe",360.000000002231,"2019-04-13 16:46:00","2019-04-13 22:46:00",49.31424,49.31493,8.2336
"Severe",119.999999998254,"2019-04-14 21:16:00","2019-04-14 23:16:00",49.3175,49.31772,9.41666666666667
"Severe",240.000000000242,"2020-01-30 04:01:00","2020-01-30 08:01:00",50.11279,50.11324,8.56529411764706
"Severe",225.00000000046,"2020-01-31 04:16:00","2020-01-31 08:01:00",50.11556,50.11598,8.3525
"Severe",74.9999999989086,"2020-02-01 07:16:00","2020-02-01 08:31:00",50.11864,50.11878,9.44166666666667
"Severe",180.000000001115,"2020-02-09 02:01:00","2020-02-09 05:01:00",50.13996,50.1403,8.70153846153846
"Severe",74.9999999989086,"2020-12-21 08:31:00","2020-12-21 09:46:00",51.00645,51.00659,9.67
"Severe",269.999999999806,"2020-12-21 18:46:00","2020-12-21 23:16:00",51.00762,51.00814,8.49421052631579
"Severe",509.999999996313,"2020-12-22 02:46:00","2020-12-22 11:16:00",51.00854,51.00951,5.34371428571429
"Severe",360.000000002231,"2020-12-22 18:01:00","2020-12-23 00:01:00",51.01028,51.01096,5.0732
"Severe",419.999999993888,"2020-12-23 04:16:00","2020-12-23 11:16:00",51.01145,51.01225,4.00344827586207
"Severe",300.000000003104,"2020-12-23 19:31:00","2020-12-24 00:31:00",51.01319,51.01376,5.52238095238095
"Severe",209.999999996944,"2020-12-24 07:16:00","2020-12-24 10:46:00",51.01453,51.01493,8.56
"Severe",225.00000000046,"2020-12-24 21:16:00","2020-12-25 01:01:00",51.01613,51.01655,9.7925
"Severe",195.000000000897,"2021-01-05 05:16:00","2021-01-05 08:31:00",51.04718,51.04755,9.37142857142857
"Severe",105.000000002207,"2021-01-06 07:31:00","2021-01-06 09:16:00",51.05017,51.05037,9.40142857142857
"Severe",195.000000000897,"2021-01-07 07:01:00","2021-01-07 10:16:00",51.05286,51.05323,8.95
"Severe",284.999999999587,"2021-01-14 01:31:00","2021-01-14 06:16:00",51.07141,51.07195,5.902
"Severe",135.00000000177,"2021-01-14 14:16:00","2021-01-14 16:31:00",51.07286,51.07312,8.74
"Severe",164.999999997599,"2021-01-15 03:31:00","2021-01-15 06:16:00",51.07437,51.07469,8.19916666666667
"Severe",209.999999996944,"2021-02-17 03:31:00","2021-02-17 07:01:00",51.16479,51.16518,7.472
"Severe",210.000000000679,"2021-02-17 16:46:00","2021-02-17 20:16:00",51.1663,51.1667,8.63266666666667
"Severe",225.00000000046,"2021-02-18 03:16:00","2021-02-18 07:01:00",51.1675,51.16792,8.65625
"Severe",134.999999998035,"2021-02-18 18:01:00","2021-02-18 20:16:00",51.16918,51.16944,9.494
"Severe",74.9999999989086,"2021-02-19 04:46:00","2021-02-19 06:01:00",51.17041,51.17055,9.52833333333333
"Severe",239.999999996508,"2021-02-19 17:46:00","2021-02-19 21:46:00",51.17189,51.17235,8.77823529411765
"Severe",344.999999998714,"2021-02-20 17:31:00","2021-02-20 23:16:00",51.1746,51.17526,8.60083333333333
"Severe",165.000000005068,"2021-02-21 21:46:00","2021-02-22 00:31:00",51.17783,51.17814,9.785
"Severe",300.000000003104,"2021-12-22 01:15:00","2021-12-22 06:15:00",52.00836,52.00893,8.72047619047619
"Severe",195.000000000897,"2022-01-08 04:30:00","2022-01-08 07:45:00",52.05531,52.05568,8.36142857142857
"Severe",149.999999994083,"2022-01-09 05:30:00","2022-01-09 08:00:00",52.05816,52.05845,7.86
"Severe",284.999999999587,"2022-12-29 04:15:00","2022-12-29 09:00:00",53.02788,53.02842,8.445
"Severe",119.999999998254,"2022-12-30 07:30:00","2022-12-30 09:30:00",53.03099,53.03122,9.31666666666667
"Severe",60.0000000028615,"2022-12-31 09:00:00","2022-12-31 10:00:00",53.0339,53.03402,10.174
"Severe",119.999999998254,"2023-12-05 07:45:00","2023-12-05 09:45:00",53.96253,53.96276,8.80111111111111
"Severe",75.0000000063778,"2023-12-06 08:00:00","2023-12-06 09:15:00",53.9653,53.96544,9.38166666666667
"Severe",269.999999999806,"2023-12-06 19:45:00","2023-12-07 00:15:00",53.96664,53.96715,7.59526315789474
"Severe",390.000000001794,"2023-12-07 05:45:00","2023-12-07 12:15:00",53.96778,53.96852,5.0962962962963
"Severe",404.999999997841,"2023-12-07 19:00:00","2023-12-08 01:45:00",53.96929,53.97006,4.66321428571429
"Severe",299.999999999369,"2023-12-08 07:30:00","2023-12-08 12:30:00",53.97072,53.97129,4.48190476190476
"Severe",314.999999999151,"2023-12-08 20:45:00","2023-12-09 02:00:00",53.97223,53.97283,5.78954545454545
"Severe",60.0000000028615,"2023-12-09 10:15:00","2023-12-09 11:15:00",53.97377,53.97389,9.958
"Severe",225.00000000046,"2023-12-09 22:45:00","2023-12-10 02:30:00",53.9752,53.97563,9.943125
"Severe",74.9999999989086,"2024-01-12 03:15:00","2024-01-12 04:30:00",54.06612,54.06627,9.86
"Severe",195.000000004632,"2024-01-19 20:45:00","2024-01-20",54.0873,54.08767,9.81357142857143
"Severe",119.999999998254,"2024-01-28 04:00:00","2024-01-28 06:00:00",54.11005,54.11027,9.74
"Severe",314.999999999151,"2024-01-29 01:45:00","2024-01-29 07:00:00",54.11253,54.11313,7.93545454545455
"Severe",269.999999999806,"2024-01-30 02:30:00","2024-01-30 07:00:00",54.11535,54.11587,8.17789473684211
"Severe",150.000000001552,"2024-01-31 04:15:00","2024-01-31 06:45:00",54.11829,54.11858,9.65636363636364
"Severe",209.999999996944,"2024-03-02 17:30:00","2024-03-02 21:00:00",54.20474,54.20514,9.15333333333333
"Severe",315.000000002885,"2024-03-03 17:00:00","2024-03-03 22:15:00",54.20742,54.20802,8.13636363636364
"Severe",329.999999995198,"2024-03-04 17:30:00","2024-03-04 23:00:00",54.21022,54.21084,8.57652173913043
"Severe",224.999999996726,"2024-03-05 19:30:00","2024-03-05 23:15:00",54.21318,54.21361,9.069375
"Severe",105.000000002207,"2024-12-29 02:15:00","2024-12-29 04:00:00",55.03039,55.03059,9.56875
"Severe",135.00000000177,"2024-12-30 02:00:00","2024-12-30 04:15:00",55.03311,55.03336,9.72
"Severe",180.000000001115,"2025-01-06 06:00:00","2025-01-06 09:00:00",55.05274,55.05308,9.44923076923077
"Severe",225.00000000046,"2025-01-07 05:30:00","2025-01-07 09:15:00",55.05542,55.05585,7.91
"Severe",285.000000003322,"2025-02-25 23:00:00","2025-02-26 03:45:00",55.19167,55.19221,8.751
"Severe",89.9999999986903,"2025-02-27 02:15:00","2025-02-27 03:45:00",55.19478,55.19495,10.0214285714286
"Severe",359.999999998496,"2025-03-22 15:30:00","2025-03-22 21:30:00",55.2593,55.25999,8.0344
"Severe",434.999999997405,"2025-03-23 16:30:00","2025-03-23 23:45:00",55.26216,55.26299,6.077
"Severe",359.999999998496,"2025-03-24 18:00:00","2025-03-25",55.26507,55.26575,7.1104
"Moderate",149.999999997817,"2009-03-17 17:31:00","2009-03-17 20:01:00",39.23488,39.23516,13.9057142857143
"Moderate",269.999999999806,"2009-03-18 16:16:00","2009-03-18 20:46:00",39.23747,39.23799,13.3753846153846
"Moderate",299.999999999369,"2009-03-19 17:16:00","2009-03-19 22:16:00",39.24033,39.2409,13.3836363636364
"Moderate",135.00000000177,"2009-04-03 19:16:00","2009-04-03 21:31:00",39.28165,39.28191,12.1075
"Moderate",194.000000000165,"2009-04-04 20:01:00","2009-04-04 23:15:00",39.28448,39.28485,13.9342857142857
"Moderate",6239.99999999883,"2009-09-29","2009-10-03 08:00:00",39.76986,39.78174,10.5276019184652
"Moderate",150.000000001552,"2009-11-24 06:00:00","2009-11-24 08:30:00",39.92397,39.92426,14.1336363636364
"Moderate",240.000000000242,"2009-12-23 05:00:00","2009-12-23 09:00:00",40.00331,40.00377,14.31
"Moderate",165.000000001334,"2009-12-24 05:30:00","2009-12-24 08:15:00",40.00611,40.00642,14.2258333333333
"Moderate",119.999999998254,"2010-01-03 04:15:00","2010-01-03 06:15:00",40.03336,40.03359,13.9966666666667
"Moderate",195.000000000897,"2010-01-07 06:15:00","2010-01-07 09:30:00",40.04455,40.04492,13.375
"Moderate",90.0000000024249,"2010-01-08 08:00:00","2010-01-08 09:30:00",40.04749,40.04766,14.6185714285714
"Moderate",90.0000000024249,"2010-01-15 03:00:00","2010-01-15 04:30:00",40.0661,40.06627,14.4071428571429
"Moderate",119.999999998254,"2010-01-17 03:45:00","2010-01-17 05:45:00",40.07166,40.07189,14.1666666666667
"Moderate",75.0000000026432,"2010-01-19 05:15:00","2010-01-19 06:30:00",40.07731,40.07745,14.635
"Moderate",105.000000002207,"2010-03-31 01:45:00","2010-03-31 03:30:00",40.27143,40.27163,13.4
"Moderate",149.999999997817,"2010-03-31 14:00:00","2010-03-31 16:30:00",40.27283,40.27312,12.0945454545455
"Moderate",150.000000001552,"2010-04-01 01:45:00","2010-04-01 04:15:00",40.27417,40.27446,13.2618181818182
"Moderate",149.999999997817,"2010-04-01 14:45:00","2010-04-01 17:15:00",40.27566,40.27594,12.6836363636364
"Moderate",165.000000001334,"2010-04-03 16:30:00","2010-04-03 19:15:00",40.28134,40.28165,13.3716666666667
"Moderate",119.999999998254,"2010-04-04 17:30:00","2010-04-04 19:30:00",40.28419,40.28442,14.1233333333333
"Moderate",225.00000000046,"2010-04-05 16:45:00","2010-04-05 20:30:00",40.28684,40.28727,14.221875
"Moderate",405.000000001576,"2010-04-06 16:15:00","2010-04-06 23:00:00",40.28953,40.2903,11.9317857142857
"Moderate",390.000000001794,"2010-04-07 16:45:00","2010-04-07 23:15:00",40.29232,40.29307,10.245
"Moderate",329.999999998932,"2010-04-08 19:30:00","2010-04-09 01:00:00",40.29538,40.296,12.8669565217391
"Moderate",195.000000000897,"2010-04-09 08:30:00","2010-04-09 11:45:00",40.29686,40.29723,13.8942857142857
